key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate
0,1,3.081,0,0,0,65,1,66,hacido,0,REAL,FAKE,,,2025-04-30_20h12.29.836,lextale_sp,2021.2.3,Linux x86_64,101.010101
0,1,1.4931,0,1,1,31,1,32,fatacidad,0,REAL,FAKE,,,2025-04-30_20h12.29.836,lextale_sp,2021.2.3,Linux x86_64,101.010101
1,1,2.0718,0,2,2,88,1,89,prisa,1,REAL,FAKE,,,2025-04-30_20h12.29.836,lextale_sp,2021.2.3,Linux x86_64,101.010101
0,0,2.5939,0,3,3,35,1,36,loro,1,REAL,FAKE,,,2025-04-30_20h12.29.836,lextale_sp,2021.2.3,Linux x86_64,101.010101
