key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,1,1.4813,0,0,0,69,1,70,temblo,0,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,1,0.8979,0,1,1,26,1,27,acutación,0,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,1.2492,0,2,2,44,1,45,jilguero,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,1,0.7707,0,3,3,18,1,19,brecedad,0,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,0.6426,0,4,4,37,1,38,estornudar,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,1,0.5308,0,5,5,34,1,35,rompido,0,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,0.7378,0,6,6,76,1,77,tiburón,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,1,0.933,0,7,7,31,1,32,fatacidad,0,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,1.0752,0,8,8,80,1,81,pozo,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,1.2421,0,9,9,53,1,54,fomentar,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
1,1,0.7911,0,10,10,79,1,80,hormiga,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
1,1,0.805,0,11,11,43,1,44,cuchara,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
0,0,1.2596,0,12,12,38,1,39,torpe,1,REAL,FAKE,5d0f89123382180001624f48,castellano,2025-04-30_11h52.12.562,lextale_sp,2021.2.3,Win32,29.94011976,,
