key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,0,1.3806,0,0,0,63,1,64,orgulloso,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,1.1458,0,1,1,0,1,1,terzo,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,1,1.3989,0,2,2,41,1,42,cadallo,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.7932,0,3,3,83,1,84,escuto,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,0.8549,0,4,4,82,1,83,guante,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,0.7833,0,5,5,36,1,37,granuja,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.9633,0,6,6,26,1,27,acutación,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,0.8689,0,7,7,51,1,52,camisa,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,1,0.9218,0,8,8,86,1,87,grodo,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.6157,0,9,9,71,1,72,pemición,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.7628,0,10,10,62,1,63,esposante,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.7641,0,11,11,65,1,66,hacido,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,0.7808,0,12,12,61,1,62,flaco,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,0.6405,0,13,13,44,1,45,jilguero,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,0.9892,0,14,14,79,1,80,hormiga,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,0.6558,0,15,15,60,1,61,seda,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,1.023,0,16,16,27,1,28,merodear,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,1,0.6192,0,17,17,69,1,70,temblo,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,0.7191,0,18,18,55,1,56,musgo,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,1.175,0,19,19,2,1,3,pulmones,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,0.8467,0,20,20,31,1,32,fatacidad,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,1,0.9168,0,21,21,11,1,12,asesinato,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,0.782,0,22,22,14,1,15,regar,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
0,0,1.4209,0,23,23,77,1,78,frondoso,1,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
1,0,1.0634,0,24,24,29,1,30,alardio,0,REAL,FAKE,63206e5a3c9c07646ab937e7,,2025-04-30_11h29.19.400,lextale_sp,2021.2.3,Win32,59.88023952,,
