key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,0,2.018,0,0,0,64,1,65,bizcocho,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,1.496,0,1,1,16,1,17,floroso,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
1,1,0.937,0,2,2,58,1,59,besar,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.911,0,3,3,60,1,61,seda,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,1.135,0,4,4,36,1,37,granuja,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.724,0,5,5,35,1,36,loro,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.737,0,6,6,76,1,77,tiburón,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.814,0,7,7,56,1,57,tacaño,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
1,0,1.136,0,8,8,3,1,4,batillón,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,0.769,0,9,9,86,1,87,grodo,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,0.988,0,10,10,69,1,70,temblo,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.812,0,11,11,50,1,51,candado,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
1,0,1.269,0,12,12,65,1,66,hacido,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,1.234,0,13,13,8,1,9,hacha,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,1.045,0,14,14,52,1,53,vegada,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,2.631,0,15,15,15,1,16,abracer,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,2.904,0,16,16,54,1,55,nevar,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,0.755,0,17,17,49,1,50,flamida,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,0.794,0,18,18,27,1,28,merodear,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,0.702,0,19,19,41,1,42,cadallo,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,1,0.863,0,20,20,0,1,1,terzo,0,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
1,1,2.297,0,21,21,48,1,49,ganar,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,1.553,0,22,22,68,1,69,engatusar,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
0,0,1.611,0,23,23,67,1,68,alegre,1,REAL,FAKE,5f56506b2a8fb805ac024015,European Spanish,2025-04-30_19h01.07.611,lextale_sp,2021.2.3,Win32,60.0240096,,
