"","participant","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.rt","group","is_correct","log_rt","non_cognate","pseudoword","ps_lextale_score"
"528","5b8eab705206680001da3583","aviso","non_cognate","1","0",0.5219,"L3_group",0,-0.650279280332769,22,85,67.1875
"529","5b8eab705206680001da3583","civas","pseudoword","0","0",0.7216,"L3_group",1,-0.326284310233723,22,85,67.1875
"530","5b8eab705206680001da3583","chocar","non_cognate","1","0",0.686,"L3_group",0,-0.376877651256252,22,85,67.1875
"531","5b8eab705206680001da3583","hilo","non_cognate","1","1",0.5684,"L3_group",1,-0.564929882759191,22,85,67.1875
"532","5b8eab705206680001da3583","vigor","two_way_cognate","1","1",0.5521,"L3_group",1,-0.594026089692138,22,85,67.1875
"533","5b8eab705206680001da3583","punta","non_cognate","1","1",0.6289,"L3_group",1,-0.463783017432679,22,85,67.1875
"534","5b8eab705206680001da3583","rizate","pseudoword","0","0",0.7414,"L3_group",1,-0.299214988265505,22,85,67.1875
"535","5b8eab705206680001da3583","plural","three_way_cognate","1","1",0.5684,"L3_group",1,-0.564929882759191,22,85,67.1875
"536","5b8eab705206680001da3583","jauda","pseudoword","0","0",0.5667,"L3_group",1,-0.567925215806564,22,85,67.1875
"537","5b8eab705206680001da3583","tapón","non_cognate","1","0",0.5891,"L3_group",0,-0.529159330454495,22,85,67.1875
"538","5b8eab705206680001da3583","aura","three_way_cognate","1","1",0.5919,"L3_group",1,-0.524417577285458,22,85,67.1875
"539","5b8eab705206680001da3583","cricó","pseudoword","0","0",0.5683,"L3_group",1,-0.565105830679061,22,85,67.1875
"540","5b8eab705206680001da3583","mauja","pseudoword","0","0",0.6302,"L3_group",1,-0.461718049658963,22,85,67.1875
"541","5b8eab705206680001da3583","trauma","three_way_cognate","1","1",0.6657,"L3_group",1,-0.406916160375479,22,85,67.1875
"542","5b8eab705206680001da3583","coyo","pseudoword","0","0",0.6239,"L3_group",1,-0.471765179865396,22,85,67.1875
"543","5b8eab705206680001da3583","tobre","pseudoword","0","0",0.6287,"L3_group",1,-0.464101083593122,22,85,67.1875
"544","5b8eab705206680001da3583","molor","pseudoword","0","0",0.6672,"L3_group",1,-0.4046654279376,22,85,67.1875
"545","5b8eab705206680001da3583","teñir","non_cognate","1","0",0.6242,"L3_group",0,-0.471284449145458,22,85,67.1875
"546","5b8eab705206680001da3583","gravés","pseudoword","0","1",0.6397,"L3_group",0,-0.446755962526045,22,85,67.1875
"547","5b8eab705206680001da3583","suelet","pseudoword","0","0",0.5488,"L3_group",1,-0.600021202570462,22,85,67.1875
"548","5b8eab705206680001da3583","rúo","pseudoword","0","0",0.5434,"L3_group",1,-0.60990958198989,22,85,67.1875
"549","5b8eab705206680001da3583","prave","pseudoword","0","0",0.5624,"L3_group",1,-0.575541938485682,22,85,67.1875
"550","5b8eab705206680001da3583","suelo","non_cognate","1","1",0.6492,"L3_group",1,-0.432014443341701,22,85,67.1875
"551","5b8eab705206680001da3583","clan","three_way_cognate","1","0",0.5831,"L3_group",0,-0.539396580754027,22,85,67.1875
"552","5b8eab705206680001da3583","tapa","non_cognate","1","1",0.6091,"L3_group",1,-0.495772821139698,22,85,67.1875
"553","5b8eab705206680001da3583","cuenco","non_cognate","1","0",0.5824,"L3_group",0,-0.540597782099661,22,85,67.1875
"554","5b8eab705206680001da3583","cengo","pseudoword","0","0",0.7352,"L3_group",1,-0.30761270794066,22,85,67.1875
"555","5b8eab705206680001da3583","diebro","pseudoword","0","0",0.5914,"L3_group",1,-0.52526267156376,22,85,67.1875
"556","5b8eab705206680001da3583","alla","pseudoword","0","1",0.5475,"L3_group",0,-0.602392817291481,22,85,67.1875
"557","5b8eab705206680001da3583","plan","three_way_cognate","1","1",0.6942,"L3_group",1,-0.364995175554451,22,85,67.1875
"558","5b8eab705206680001da3583","mibro","pseudoword","0","0",0.5917,"L3_group",1,-0.524755529299489,22,85,67.1875
"559","5b8eab705206680001da3583","ozoso","pseudoword","0","1",0.6271,"L3_group",0,-0.466649261433162,22,85,67.1875
"560","5b8eab705206680001da3583","pasta","two_way_cognate","1","1",0.6244,"L3_group",1,-0.47096409034086,22,85,67.1875
"561","5bbbdca68f3bd70001e713ef","vien","pseudoword","0","0",1.0534,"L3_group",1,0.0520230280671518,29,55,58.8541666666667
"562","5bbbdca68f3bd70001e713ef","chocar","non_cognate","1","0",1.4199,"L3_group",0,0.350586446598175,29,55,58.8541666666667
"563","5bbbdca68f3bd70001e713ef","tator","pseudoword","0","1",1.455,"L3_group",0,0.375005900623456,29,55,58.8541666666667
"564","5bbbdca68f3bd70001e713ef","rendir","non_cognate","1","0",0.9368,"L3_group",0,-0.0652854666986295,29,55,58.8541666666667
"565","5bbbdca68f3bd70001e713ef","trcia","pseudoword","0","1",1.2032,"L3_group",0,0.184984674213438,29,55,58.8541666666667
"566","5bbbdca68f3bd70001e713ef","moral","three_way_cognate","1","1",1.515,"L3_group",1,0.415415438961332,29,55,58.8541666666667
"567","5bbbdca68f3bd70001e713ef","diabo","pseudoword","0","1",1.323,"L3_group",0,0.279901885132819,29,55,58.8541666666667
"568","5bbbdca68f3bd70001e713ef","gino","pseudoword","0","0",1.4033,"L3_group",1,0.338826605774953,29,55,58.8541666666667
"569","5bbbdca68f3bd70001e713ef","estulo","pseudoword","0","1",1.6067,"L3_group",0,0.474182386067152,29,55,58.8541666666667
"570","5bbbdca68f3bd70001e713ef","muleta","non_cognate","1","1",1.7878,"L3_group",1,0.580985813671615,29,55,58.8541666666667
"571","5bbbdca68f3bd70001e713ef","torta","non_cognate","1","1",0.7543,"L3_group",1,-0.281965112122552,29,55,58.8541666666667
"572","5bbbdca68f3bd70001e713ef","morrá","pseudoword","0","1",1.0515,"L3_group",0,0.0502177161606175,29,55,58.8541666666667
"573","5bbbdca68f3bd70001e713ef","albino","three_way_cognate","1","0",0.9367,"L3_group",0,-0.0653922187670522,29,55,58.8541666666667
"574","5bbbdca68f3bd70001e713ef","nomata","pseudoword","0","1",1.5265,"L3_group",0,0.422977533192795,29,55,58.8541666666667
"575","5bbbdca68f3bd70001e713ef","pico","non_cognate","1","1",1.2755,"L3_group",1,0.243338258599729,29,55,58.8541666666667
"576","5bbbdca68f3bd70001e713ef","animal","two_way_cognate","1","0",1.5524,"L3_group",0,0.439802120512614,29,55,58.8541666666667
"577","5bbbdca68f3bd70001e713ef","esís","pseudoword","0","1",1.7504,"L3_group",0,0.559844333245525,29,55,58.8541666666667
"578","5bbbdca68f3bd70001e713ef","ánimo","non_cognate","1","0",1.6859,"L3_group",0,0.522299545839618,29,55,58.8541666666667
"579","5bbbdca68f3bd70001e713ef","hilo","non_cognate","1","0",1.2679,"L3_group",0,0.237361988551765,29,55,58.8541666666667
"580","5bbbdca68f3bd70001e713ef","civil","two_way_cognate","1","1",1.1701,"L3_group",1,0.157089215242775,29,55,58.8541666666667
"581","5bbbdca68f3bd70001e713ef","rizate","pseudoword","0","0",1.0199,"L3_group",1,0.0197045832743354,29,55,58.8541666666667
"582","5bbbdca68f3bd70001e713ef","plan","three_way_cognate","1","0",1.5339,"L3_group",0,0.427813511771926,29,55,58.8541666666667
"583","5bbbdca68f3bd70001e713ef","huenos","pseudoword","0","1",1.3367,"L3_group",0,0.29020388999529,29,55,58.8541666666667
"584","5bbbdca68f3bd70001e713ef","aviso","non_cognate","1","0",1.8877,"L3_group",0,0.635359156792551,29,55,58.8541666666667
"585","5bbbdca68f3bd70001e713ef","gió","pseudoword","0","0",0.8093,"L3_group",1,-0.211585602480481,29,55,58.8541666666667
"586","5bbbdca68f3bd70001e713ef","seled","pseudoword","0","0",1.3203,"L3_group",1,0.277858983503018,29,55,58.8541666666667
"587","5bbbdca68f3bd70001e713ef","extra","three_way_cognate","1","0",1.5006,"L3_group",0,0.405865028129491,29,55,58.8541666666667
"588","5bbbdca68f3bd70001e713ef","tapa","non_cognate","1","1",0.856,"L3_group",1,-0.155484902840395,29,55,58.8541666666667
"589","5bbbdca68f3bd70001e713ef","dogma","three_way_cognate","1","0",1.2864,"L3_group",0,0.251847619442565,29,55,58.8541666666667
"590","5bbbdca68f3bd70001e713ef","golla","pseudoword","0","0",1.4007,"L3_group",1,0.336972111662864,29,55,58.8541666666667
"591","5bbbdca68f3bd70001e713ef","horror","three_way_cognate","1","0",1.1198,"L3_group",0,0.113150097932656,29,55,58.8541666666667
"592","5bbbdca68f3bd70001e713ef","collar","two_way_cognate","1","0",1.2529,"L3_group",0,0.22546086426937,29,55,58.8541666666667
"593","5bbbdca68f3bd70001e713ef","pitis","pseudoword","0","0",0.9226,"L3_group",1,-0.0805595078584169,29,55,58.8541666666667
"594","5bbbdca68f3bd70001e713ef","aljizo","pseudoword","0","0",1.1881,"L3_group",1,0.172355392482105,29,55,58.8541666666667
"595","5bbbdca68f3bd70001e713ef","cuenco","non_cognate","1","1",0.8708,"L3_group",1,-0.138342949621745,29,55,58.8541666666667
"596","5bbbdca68f3bd70001e713ef","viable","two_way_cognate","1","0",1.1416,"L3_group",0,0.13243078718049,29,55,58.8541666666667
"597","5bbbdca68f3bd70001e713ef","color","two_way_cognate","1","0",0.9882,"L3_group",0,-0.0118701725704874,29,55,58.8541666666667
"598","5bbbdca68f3bd70001e713ef","chat","three_way_cognate","1","0",1.7187,"L3_group",0,0.541568191100505,29,55,58.8541666666667
"599","5bbbdca68f3bd70001e713ef","regalo","non_cognate","1","1",0.8203,"L3_group",1,-0.198085151973433,29,55,58.8541666666667
"600","5bbbdca68f3bd70001e713ef","plago","pseudoword","0","1",0.9572,"L3_group",0,-0.0437429229479187,29,55,58.8541666666667
"601","5bbbdca68f3bd70001e713ef","conso","pseudoword","0","0",1.303,"L3_group",1,0.264669298142708,29,55,58.8541666666667
"602","5bbbdca68f3bd70001e713ef","total","two_way_cognate","1","1",1.0869,"L3_group",1,0.0833296075870042,29,55,58.8541666666667
"603","5bbbdca68f3bd70001e713ef","laras","pseudoword","0","0",1.3891,"L3_group",1,0.328656055421207,29,55,58.8541666666667
"604","5bbbdca68f3bd70001e713ef","altar","three_way_cognate","1","1",0.9578,"L3_group",1,-0.0431162910736281,29,55,58.8541666666667
"605","5bbbdca68f3bd70001e713ef","portal","three_way_cognate","1","0",1.8848,"L3_group",0,0.633821714475131,29,55,58.8541666666667
"606","5bbbdca68f3bd70001e713ef","arane","pseudoword","0","0",1.0908,"L3_group",1,0.0869113719892964,29,55,58.8541666666667
"607","5bbbdca68f3bd70001e713ef","losco","pseudoword","0","1",1.2015,"L3_group",0,0.183570776194387,29,55,58.8541666666667
"608","5bbbdca68f3bd70001e713ef","casual","two_way_cognate","1","0",0.9691,"L3_group",0,-0.0313874732416327,29,55,58.8541666666667
"609","5bbbdca68f3bd70001e713ef","vinzó","pseudoword","0","0",1.4719,"L3_group",1,0.386554083216404,29,55,58.8541666666667
"610","5bbbdca68f3bd70001e713ef","listo","non_cognate","1","1",1.9854,"L3_group",1,0.685820405173484,29,55,58.8541666666667
"611","5bbbdca68f3bd70001e713ef","ceme","pseudoword","0","0",0.8511,"L3_group",1,-0.161225648499222,29,55,58.8541666666667
"612","5bbbdca68f3bd70001e713ef","lobe","pseudoword","0","0",1.1642,"L3_group",1,0.152034155855498,29,55,58.8541666666667
"613","5bbbdca68f3bd70001e713ef","feo","non_cognate","1","1",1.0722,"L3_group",1,0.0697126124113003,29,55,58.8541666666667
"614","5bbbdca68f3bd70001e713ef","aleta","non_cognate","1","1",1.1481,"L3_group",1,0.138108402117629,29,55,58.8541666666667
"615","5bbbdca68f3bd70001e713ef","enigma","two_way_cognate","1","0",1.0979,"L3_group",0,0.0933992642585498,29,55,58.8541666666667
"616","5bbbdca68f3bd70001e713ef","ozoso","pseudoword","0","1",1.2025,"L3_group",0,0.184402722997779,29,55,58.8541666666667
"617","5bbbdca68f3bd70001e713ef","prías","pseudoword","0","1",1.2141,"L3_group",0,0.194003061567792,29,55,58.8541666666667
"618","5bbbdca68f3bd70001e713ef","rizado","non_cognate","1","0",0.9741,"L3_group",0,-0.0262413112052271,29,55,58.8541666666667
"619","5bbbdca68f3bd70001e713ef","caro","non_cognate","1","1",1.0016,"L3_group",1,0.00159872136369707,29,55,58.8541666666667
"620","5bbbdca68f3bd70001e713ef","monue","pseudoword","0","0",0.8403,"L3_group",1,-0.173996308047964,29,55,58.8541666666667
"621","5bbbdca68f3bd70001e713ef","punta","non_cognate","1","1",1.1168,"L3_group",1,0.110467453025971,29,55,58.8541666666667
"622","5bbbdca68f3bd70001e713ef","venado","non_cognate","1","0",1.5157,"L3_group",0,0.415877378455474,29,55,58.8541666666667
"623","5bbbdca68f3bd70001e713ef","grigir","pseudoword","0","0",0.9028,"L3_group",1,-0.102254234038756,29,55,58.8541666666667
"624","5bbbdca68f3bd70001e713ef","suave","non_cognate","1","0",1.1335,"L3_group",0,0.125310190965447,29,55,58.8541666666667
"625","5bbbdca68f3bd70001e713ef","colcha","non_cognate","1","1",0.9698,"L3_group",1,-0.0306654143108852,29,55,58.8541666666667
"626","5bbbdca68f3bd70001e713ef","densó","pseudoword","0","1",1.1484,"L3_group",0,0.138369669264772,29,55,58.8541666666667
"627","5bbbdca68f3bd70001e713ef","editor","two_way_cognate","1","0",0.7994,"L3_group",0,-0.223893832704914,29,55,58.8541666666667
"628","5bbbdca68f3bd70001e713ef","enorme","non_cognate","1","1",1.2984,"L3_group",1,0.261132737218244,29,55,58.8541666666667
"629","5bbbdca68f3bd70001e713ef","hueas","pseudoword","0","1",1.7505,"L3_group",0,0.559901461412583,29,55,58.8541666666667
"630","5bbbdca68f3bd70001e713ef","torso","two_way_cognate","1","1",1.0166,"L3_group",1,0.016463726030665,29,55,58.8541666666667
"631","5bbbdca68f3bd70001e713ef","mango","three_way_cognate","1","0",1.4396,"L3_group",0,0.364365297222739,29,55,58.8541666666667
"632","5bbbdca68f3bd70001e713ef","clan","three_way_cognate","1","0",1.3464,"L3_group",0,0.297434363894459,29,55,58.8541666666667
"633","5bbbdca68f3bd70001e713ef","chote","pseudoword","0","0",1.1333,"L3_group",1,0.125133730756766,29,55,58.8541666666667
"634","5bbbdca68f3bd70001e713ef","medium","pseudoword","0","0",1.1131,"L3_group",1,0.107148915517043,29,55,58.8541666666667
"635","5bbbdca68f3bd70001e713ef","mortal","two_way_cognate","1","1",1.6412,"L3_group",1,0.495427681585894,29,55,58.8541666666667
"636","5bbbdca68f3bd70001e713ef","llzan","pseudoword","0","0",0.7845,"L3_group",1,-0.24270870680905,29,55,58.8541666666667
"637","5bbbdca68f3bd70001e713ef","peniz","pseudoword","0","0",1.2825,"L3_group",1,0.248811298062788,29,55,58.8541666666667
"638","5bbbdca68f3bd70001e713ef","barbs","pseudoword","0","0",1.2351,"L3_group",1,0.211151938461832,29,55,58.8541666666667
"639","5bbbdca68f3bd70001e713ef","hurcos","pseudoword","0","1",1.2319,"L3_group",0,0.208557692985791,29,55,58.8541666666667
"640","5bbbdca68f3bd70001e713ef","golf","three_way_cognate","1","0",1.0021,"L3_group",0,0.00209779808214612,29,55,58.8541666666667
"641","5bbbdca68f3bd70001e713ef","civas","pseudoword","0","1",1.0378,"L3_group",0,0.0371030879515023,29,55,58.8541666666667
"642","5bbbdca68f3bd70001e713ef","rumor","two_way_cognate","1","0",1.3392,"L3_group",0,0.292072420753074,29,55,58.8541666666667
"643","5bbbdca68f3bd70001e713ef","trugo","pseudoword","0","1",0.9328,"L3_group",0,-0.0695644633859092,29,55,58.8541666666667
"644","5bbbdca68f3bd70001e713ef","épinas","pseudoword","0","1",0.9711,"L3_group",0,-0.0293258293818287,29,55,58.8541666666667
"645","5bbbdca68f3bd70001e713ef","retina","three_way_cognate","1","0",1.0152,"L3_group",0,0.015085637418041,29,55,58.8541666666667
"646","5bbbdca68f3bd70001e713ef","lidena","pseudoword","0","0",1.0498,"L3_group",1,0.0485996698360624,29,55,58.8541666666667
"647","5bbbdca68f3bd70001e713ef","pelvis","two_way_cognate","1","0",0.7871,"L3_group",0,-0.239399973833733,29,55,58.8541666666667
"648","5bbbdca68f3bd70001e713ef","parre","pseudoword","0","0",0.8174,"L3_group",1,-0.20162670785196,29,55,58.8541666666667
"649","5bbbdca68f3bd70001e713ef","llevar","non_cognate","1","1",0.8476,"L3_group",1,-0.165346452587993,29,55,58.8541666666667
"650","5bbbdca68f3bd70001e713ef","ala","non_cognate","1","0",1.0086,"L3_group",0,0.00856323066048781,29,55,58.8541666666667
"651","5bbbdca68f3bd70001e713ef","ardor","two_way_cognate","1","0",0.9498,"L3_group",0,-0.0515038428671156,29,55,58.8541666666667
"652","5bbbdca68f3bd70001e713ef","molor","pseudoword","0","0",0.8035,"L3_group",1,-0.21877809380457,29,55,58.8541666666667
"653","5bbbdca68f3bd70001e713ef","forro","non_cognate","1","0",1.6516,"L3_group",0,0.501744515029798,29,55,58.8541666666667
"654","5bbbdca68f3bd70001e713ef","patada","non_cognate","1","1",0.9827,"L3_group",1,-0.0174513936137559,29,55,58.8541666666667
"655","5bbbdca68f3bd70001e713ef","pupica","pseudoword","0","1",1.4731,"L3_group",0,0.387369023838756,29,55,58.8541666666667
"656","5bbbdca68f3bd70001e713ef","listo","non_cognate","1","1",0.8814,"L3_group",1,-0.12624372657425,29,55,58.8541666666667
"657","5bbbdca68f3bd70001e713ef","gripar","pseudoword","0","1",1.1649,"L3_group",0,0.152635246423594,29,55,58.8541666666667
"658","5bbbdca68f3bd70001e713ef","clamor","two_way_cognate","1","0",1.0389,"L3_group",0,0.0381624610943489,29,55,58.8541666666667
"659","5bbbdca68f3bd70001e713ef","cengo","pseudoword","0","0",1.2814,"L3_group",1,0.247953230222784,29,55,58.8541666666667
"660","5bbbdca68f3bd70001e713ef","aura","three_way_cognate","1","0",1.7554,"L3_group",0,0.56269675117588,29,55,58.8541666666667
"661","5bbbdca68f3bd70001e713ef","cricó","pseudoword","0","1",1.1715,"L3_group",0,0.158284978965713,29,55,58.8541666666667
"662","5bbbdca68f3bd70001e713ef","panté","pseudoword","0","0",1.0725,"L3_group",1,0.069992371820035,29,55,58.8541666666667
"663","5bbbdca68f3bd70001e713ef","nasce","pseudoword","0","0",0.8313,"L3_group",1,-0.184764538445095,29,55,58.8541666666667
"664","5bbbdca68f3bd70001e713ef","tapón","non_cognate","1","0",1.2822,"L3_group",0,0.24857735257102,29,55,58.8541666666667
"665","5bbbdca68f3bd70001e713ef","llamar","non_cognate","1","1",0.9982,"L3_group",1,-0.00180162194662821,29,55,58.8541666666667
"666","5bbbdca68f3bd70001e713ef","mauja","pseudoword","0","0",1.0406,"L3_group",1,0.0397974698740661,29,55,58.8541666666667
"667","5bbbdca68f3bd70001e713ef","hotel","three_way_cognate","1","0",1.7674,"L3_group",0,0.569509540101767,29,55,58.8541666666667
"668","5bbbdca68f3bd70001e713ef","jauda","pseudoword","0","0",0.9039,"L3_group",1,-0.101036544177772,29,55,58.8541666666667
"669","5bbbdca68f3bd70001e713ef","honor","two_way_cognate","1","0",0.7984,"L3_group",0,-0.225145553984883,29,55,58.8541666666667
"670","5bbbdca68f3bd70001e713ef","tecia","pseudoword","0","1",0.7541,"L3_group",0,-0.282230293773536,29,55,58.8541666666667
"671","5bbbdca68f3bd70001e713ef","fiscal","two_way_cognate","1","1",1.2313,"L3_group",1,0.208070521816689,29,55,58.8541666666667
"672","5bbbdca68f3bd70001e713ef","asumie","pseudoword","0","0",1.0447,"L3_group",1,0.0437297628613252,29,55,58.8541666666667
"673","5bbbdca68f3bd70001e713ef","babrá","pseudoword","0","1",1.0983,"L3_group",0,0.0937635298121632,29,55,58.8541666666667
"674","5bbbdca68f3bd70001e713ef","suelo","non_cognate","1","1",1.0977,"L3_group",1,0.0932170817111337,29,55,58.8541666666667
"675","5bbbdca68f3bd70001e713ef","nocó","pseudoword","0","1",1.5698,"L3_group",0,0.450948222710576,29,55,58.8541666666667
"676","5bbbdca68f3bd70001e713ef","virios","pseudoword","0","0",1.0811,"L3_group",1,0.0779790413165886,29,55,58.8541666666667
"677","5bbbdca68f3bd70001e713ef","tobre","pseudoword","0","1",1.1651,"L3_group",0,0.152806920243758,29,55,58.8541666666667
"678","5bbbdca68f3bd70001e713ef","maldad","non_cognate","1","0",1.2633,"L3_group",0,0.233727344853855,29,55,58.8541666666667
"679","5bbbdca68f3bd70001e713ef","flecha","non_cognate","1","0",1.583,"L3_group",0,0.459321780898875,29,55,58.8541666666667
"680","5bbbdca68f3bd70001e713ef","aurora","two_way_cognate","1","1",1.7488,"L3_group",1,0.558929838440137,29,55,58.8541666666667
"681","5bbbdca68f3bd70001e713ef","drama","three_way_cognate","1","0",1.3643,"L3_group",0,0.310641476586691,29,55,58.8541666666667
"682","5bbbdca68f3bd70001e713ef","gravés","pseudoword","0","1",0.9474,"L3_group",0,-0.0540338884924856,29,55,58.8541666666667
"683","5bbbdca68f3bd70001e713ef","diroco","pseudoword","0","0",1.9658,"L3_group",1,0.675899287150392,29,55,58.8541666666667
"684","5bbbdca68f3bd70001e713ef","edioso","pseudoword","0","1",1.7193,"L3_group",0,0.541917231243664,29,55,58.8541666666667
"685","5bbbdca68f3bd70001e713ef","puñal","non_cognate","1","0",1.0404,"L3_group",0,0.0396052545923594,29,55,58.8541666666667
"686","5bbbdca68f3bd70001e713ef","cuenco","non_cognate","1","1",1.1907,"L3_group",1,0.174541369474992,29,55,58.8541666666667
"687","5bbbdca68f3bd70001e713ef","piano","two_way_cognate","1","0",1.1571,"L3_group",0,0.145916874900155,29,55,58.8541666666667
"688","5bbbdca68f3bd70001e713ef","boñaz","pseudoword","0","0",1.3967,"L3_group",1,0.334112311329589,29,55,58.8541666666667
"689","5bbbdca68f3bd70001e713ef","mibro","pseudoword","0","0",0.8489,"L3_group",1,-0.163813885238215,29,55,58.8541666666667
"690","5bbbdca68f3bd70001e713ef","siglo","non_cognate","1","0",1.6151,"L3_group",0,0.47939687426233,29,55,58.8541666666667
"691","5bbbdca68f3bd70001e713ef","vigor","two_way_cognate","1","0",1.2508,"L3_group",0,0.223783346601549,29,55,58.8541666666667
"692","5bbbdca68f3bd70001e713ef","pelvis","two_way_cognate","1","0",0.7852,"L3_group",0,-0.241816816579831,29,55,58.8541666666667
"693","5bbbdca68f3bd70001e713ef","anfia","pseudoword","0","0",1.7505,"L3_group",1,0.559901461412583,29,55,58.8541666666667
"694","5bbbdca68f3bd70001e713ef","dobbo","pseudoword","0","0",0.815,"L3_group",1,-0.204567165741274,29,55,58.8541666666667
"695","5bbbdca68f3bd70001e713ef","rostro","non_cognate","1","0",1.1805,"L3_group",0,0.165938077543431,29,55,58.8541666666667
"696","5bbbdca68f3bd70001e713ef","aduana","non_cognate","1","1",0.9985,"L3_group",1,-0.00150112612626709,29,55,58.8541666666667
"697","5bbbdca68f3bd70001e713ef","martir","pseudoword","0","0",1.5499,"L3_group",1,0.438190412720868,29,55,58.8541666666667
"698","5bbbdca68f3bd70001e713ef","pegar","non_cognate","1","1",1.0943,"L3_group",1,0.0901148894422603,29,55,58.8541666666667
"699","5bbbdca68f3bd70001e713ef","dibrea","pseudoword","0","0",1.1143,"L3_group",1,0.108226405070871,29,55,58.8541666666667
"700","5bbbdca68f3bd70001e713ef","chorde","pseudoword","0","0",1.2828,"L3_group",1,0.249045188836863,29,55,58.8541666666667
"701","5bbbdca68f3bd70001e713ef","bugor","pseudoword","0","0",1.1647,"L3_group",1,0.152463543126469,29,55,58.8541666666667
"702","5bbbdca68f3bd70001e713ef","brillo","non_cognate","1","1",0.9571,"L3_group",1,-0.0438473997802763,29,55,58.8541666666667
"703","5bbbdca68f3bd70001e713ef","sacar","non_cognate","1","1",1.0232,"L3_group",1,0.022934971282496,29,55,58.8541666666667
"704","5bbbdca68f3bd70001e713ef","actor","two_way_cognate","1","0",1.0973,"L3_group",0,0.0928526170146163,29,55,58.8541666666667
"705","5bbbdca68f3bd70001e713ef","próces","pseudoword","0","0",1.9315,"L3_group",1,0.658296903124199,29,55,58.8541666666667
"706","5bbbdca68f3bd70001e713ef","sasos","pseudoword","0","1",1.2317,"L3_group",0,0.208395328965302,29,55,58.8541666666667
"707","5bbbdca68f3bd70001e713ef","dogue","pseudoword","0","0",1.2026,"L3_group",1,0.184485879623331,29,55,58.8541666666667
"708","5bbbdca68f3bd70001e713ef","entodo","pseudoword","0","0",1.7722,"L3_group",1,0.572221712631065,29,55,58.8541666666667
"709","5bbbdca68f3bd70001e713ef","suelet","pseudoword","0","0",1.1151,"L3_group",1,0.108944086989179,29,55,58.8541666666667
"710","5bbbdca68f3bd70001e713ef","cobén","pseudoword","0","0",0.9642,"L3_group",1,-0.0364565370106152,29,55,58.8541666666667
"711","5bbbdca68f3bd70001e713ef","desaro","pseudoword","0","1",0.8833,"L3_group",0,-0.124090385231051,29,55,58.8541666666667
"712","5bbbdca68f3bd70001e713ef","muñeca","non_cognate","1","1",1.1532,"L3_group",1,0.14254068678211,29,55,58.8541666666667
"713","5bbbdca68f3bd70001e713ef","sierra","non_cognate","1","1",0.8853,"L3_group",1,-0.121828708365134,29,55,58.8541666666667
"714","5bbbdca68f3bd70001e713ef","diebro","pseudoword","0","0",1.7646,"L3_group",1,0.567924035805867,29,55,58.8541666666667
"715","5bbbdca68f3bd70001e713ef","amplir","pseudoword","0","1",0.8309,"L3_group",0,-0.185245828311201,29,55,58.8541666666667
"716","5bbbdca68f3bd70001e713ef","dubo","pseudoword","0","0",0.8467,"L3_group",1,-0.166408838333906,29,55,58.8541666666667
"717","5bbbdca68f3bd70001e713ef","pabea","pseudoword","0","0",1.1678,"L3_group",1,0.1551216368673,29,55,58.8541666666667
"718","5bbbdca68f3bd70001e713ef","kugis","pseudoword","0","0",0.7558,"L3_group",1,-0.279978488066748,29,55,58.8541666666667
"719","5bbbdca68f3bd70001e713ef","flora","three_way_cognate","1","0",1.235,"L3_group",0,0.211070970079941,29,55,58.8541666666667
"720","5bbbdca68f3bd70001e713ef","teñir","non_cognate","1","0",0.8763,"L3_group",0,-0.132046780920332,29,55,58.8541666666667
"721","5bbbdca68f3bd70001e713ef","alla","pseudoword","0","1",1.2041,"L3_group",0,0.185732399916036,29,55,58.8541666666667
"722","5bbbdca68f3bd70001e713ef","test","three_way_cognate","1","0",0.7478,"L3_group",0,-0.290619716439124,29,55,58.8541666666667
"723","5bbbdca68f3bd70001e713ef","gotro","pseudoword","0","0",1.9345,"L3_group",1,0.659848895158431,29,55,58.8541666666667
"724","5bbbdca68f3bd70001e713ef","samón","pseudoword","0","1",1.7397,"L3_group",0,0.553712684568368,29,55,58.8541666666667
"725","5bbbdca68f3bd70001e713ef","blando","non_cognate","1","1",1.0878,"L3_group",1,0.0841573080067234,29,55,58.8541666666667
"726","5bbbdca68f3bd70001e713ef","fomeó","pseudoword","0","1",0.7451,"L3_group",0,-0.294236841422455,29,55,58.8541666666667
"727","5bbbdca68f3bd70001e713ef","percha","non_cognate","1","0",1.804,"L3_group",0,0.590006421640432,29,55,58.8541666666667
"728","5bbbdca68f3bd70001e713ef","inichó","pseudoword","0","1",1.4708,"L3_group",0,0.38580647044498,29,55,58.8541666666667
"729","5bbbdca68f3bd70001e713ef","frasis","pseudoword","0","0",1.215,"L3_group",1,0.194744076792512,29,55,58.8541666666667
"730","5bbbdca68f3bd70001e713ef","coyo","pseudoword","0","0",0.9521,"L3_group",1,-0.0490852076904914,29,55,58.8541666666667
"731","5bbbdca68f3bd70001e713ef","pasta","two_way_cognate","1","0",0.9689,"L3_group",0,-0.0315938715911786,29,55,58.8541666666667
"732","5bbbdca68f3bd70001e713ef","vueras","pseudoword","0","1",0.8807,"L3_group",0,-0.127038233170723,29,55,58.8541666666667
"733","5bbbdca68f3bd70001e713ef","bará","pseudoword","0","1",0.6368,"L3_group",0,-0.451299644451964,29,55,58.8541666666667
