lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.003,12.6327,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.6336,22.7479,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7482,55.1824,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.2001,62.5822,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,62.606,71.6651,0,1,8.5248,,71.6714,72.6656,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,72.6668,76.1816,1,1,2.9788,,76.1817,77.1816,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,77.2006,79.4148,1,0,1.6816,,79.4148,80.4146,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,80.4248,83.9484,0,1,3.0044,,83.9484,84.9483,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,84.9692,86.5987,0,1,1.1008,,86.5989,87.5984,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,605f61f6a2529d666698844b,001,2024-06-02_08h54.03.316,empathy_intonation_perc,2024.1.4,Win32,60.97560976,87.5989,89.3653,0,0,1.2368,,89.3655,90.365,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
