2.4542 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
15.2272 	EXP 	Created text_lextale_practice_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_label', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='PRÁCTICA', units='height', win=Window(...), wrapWidth=1)
15.2273 	EXP 	window1: mouseVisible = True
15.2282 	EXP 	Created text_lextale_practice_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2283 	EXP 	window1: mouseVisible = True
15.2292 	EXP 	Created text_lextale_practice_real_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_real_label', opacity=1.0, ori=0, pos=array([-0.3, -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2293 	EXP 	window1: mouseVisible = True
15.2302 	EXP 	Created text_lextale_practice_false_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_false_label', opacity=1.0, ori=0, pos=array([ 0.3, -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2303 	EXP 	window1: mouseVisible = True
15.2311 	EXP 	Created text_lextale_practice_feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_practice_feedback', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2312 	EXP 	window1: mouseVisible = True
15.2437 	EXP 	Created text_lextale_check = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_check', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.2438 	EXP 	window1: mouseVisible = True
15.2446 	EXP 	Created text_lextale_trial_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2447 	EXP 	window1: mouseVisible = True
15.2456 	EXP 	Created text_lextale_trial_real_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_real_label', opacity=1.0, ori=0, pos=array([-0.3, -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2457 	EXP 	window1: mouseVisible = True
15.2465 	EXP 	Created text_lextale_trial_false_label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lextale_trial_false_label', opacity=1.0, ori=0, pos=array([ 0.3, -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0261 	DEBUG 	Read csv file with pandas: instructions/lextale_instructions_text.csv
0.0294 	DEBUG 	Clearing unnamed columns from instructions/lextale_instructions_text.csv
0.0297 	EXP 	Imported instructions/lextale_instructions_text.csv as conditions, 4 conditions, 2 params
0.0304 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
0.0305 	EXP 	New trial (rep=0, index=0): OrderedDict([('instructions_text', "Este es un test de vocabulario en español. \n  \n  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.\n  \n  Solo algunas de ellas son palabras de verdad."), ('continue_text', '(presiona la barra espaciadora para continuar)')])
0.0602 	INFO 	Keyboard events cleared
0.0599 	EXP 	text_lextale_instructions: height = 0.05
0.0599 	EXP 	text_lextale_instructions: height = 0.05
0.0599 	EXP 	text_lextale_instructions: height = 0.05
0.0599 	EXP 	text_lextale_instructions: text = "Este es un test de vocabulario en español. \n  \n  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.\n  \n  Solo algunas de ellas son palabras de verdad."
0.0599 	EXP 	text_lextale_instructions_continue: height = 0.04
0.0599 	EXP 	text_lextale_instructions_continue: height = 0.04
0.0599 	EXP 	text_lextale_instructions_continue: height = 0.04
0.0599 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
0.0599 	EXP 	text_lextale_instructions: autoDraw = True
2.4780 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.4947 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.4949 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.5094 	EXP 	text_lextale_instructions_continue: autoDraw = True
2.5118 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.5277 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
2.5451 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
2.5610 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.5784 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.5941 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6120 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6272 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6455 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6613 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6798 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.6945 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7122 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7288 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7439 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7618 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7779 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.7955 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8123 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8287 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8445 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8621 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8780 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.8955 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.9125 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.9285 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
2.9449 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.9799 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.9938 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
2.9940 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.0612 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.0786 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.0946 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.1118 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.1280 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.1455 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.1613 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.1948 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.2110 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.2285 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.2440 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.2619 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
