key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate
1,1,13.373,0,32,32,38,1,39,torpe,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,13.592,0,33,33,53,1,54,fomentar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,12.709,0,34,34,23,1,24,látigo,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,12.627,0,35,35,55,1,56,musgo,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,14.844,0,36,36,47,1,48,ladrón,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,10.226,0,37,37,18,1,19,brecedad,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.546,0,38,38,30,1,31,pandilla,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,13.823,0,39,39,20,1,21,capillo,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,3.368,0,40,40,51,1,52,camisa,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,7.811,0,41,41,61,1,62,flaco,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,7.978,0,42,42,89,1,90,clavel,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,17.509,0,43,43,26,1,27,acutación,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,11.277,0,44,44,12,1,13,helar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,14.425,0,45,45,11,1,12,asesinato,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,7.043,0,46,46,60,1,61,seda,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,8.951,0,47,47,77,1,78,frondoso,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,11.377,0,48,48,10,1,11,cenefa,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,19.376,0,49,49,72,1,73,hervidor,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.877,0,50,50,87,1,88,acantilado,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,8.098,0,51,51,8,1,9,hacha,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.077,0,52,52,79,1,80,hormiga,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,16.78,0,53,53,71,1,72,pemición,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,11.078,0,54,54,0,1,1,terzo,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,10.178,0,55,55,63,1,64,orgulloso,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.168,0,56,56,80,1,81,pozo,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,15.839,0,57,57,36,1,37,granuja,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,12.329,0,58,58,76,1,77,tiburón,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,11.922,0,59,59,68,1,69,engatusar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,8.583,0,60,60,85,1,86,barato,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,14.584,0,61,61,56,1,57,tacaño,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,7.899,0,62,62,42,1,43,canela,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,3.312,0,63,63,48,1,49,ganar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,10.07,0,64,64,14,1,15,regar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.458,0,65,65,39,1,40,alfombra,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,9.726,0,66,66,32,1,33,pauca,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,16.426,0,67,67,84,1,85,laúd,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,13.777,0,68,68,40,1,41,rebuscar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,12.844,0,69,69,74,1,75,yacer,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,16.395,0,70,70,29,1,30,alardio,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,0,15.226,0,71,71,44,1,45,jilguero,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,9.859,0,72,72,59,1,60,matar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,10.398,0,73,73,16,1,17,floroso,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,0,2.277,0,74,74,34,1,35,rompido,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,12.129,0,75,75,15,1,16,abracer,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,20.556,0,76,76,58,1,59,besar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,8.443,0,77,77,46,1,47,cartinar,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,13.057,0,78,78,73,1,74,cintro,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,12.308,0,79,79,78,1,79,tropaje,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,15.279,0,80,80,70,1,71,polvoriento,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,8.093,0,81,81,82,1,83,guante,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,10.1,0,82,82,9,1,10,antar,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,9.828,0,83,83,65,1,66,hacido,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,16.661,0,84,84,7,1,8,cadeña,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,14.026,0,85,85,54,1,55,nevar,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,15.737,0,86,86,52,1,53,vegada,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,0,9.628,0,87,87,69,1,70,temblo,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
0,1,13.042,0,88,88,57,1,58,plaudir,0,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
1,1,12.346,0,89,89,2,1,3,pulmones,1,REAL,FAKE,60b7f09a4462d1d1aa6bbcf6,Castillian,2022-03-11_22h50.07.754,lextale_sp,2021.2.3,Linux x86_64,60.09615385
