key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
1,0,6.7467,0,0,0,52,1,53,vegada,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,6.4787,0,1,1,63,1,64,orgulloso,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,19.0704,0,2,2,14,1,15,regar,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,12.6107,0,3,3,20,1,21,capillo,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,1.0898,0,4,4,59,1,60,matar,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,14.0713,0,5,5,65,1,66,hacido,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,7.1089,0,6,6,56,1,57,tacaño,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,19.2124,0,7,7,34,1,35,rompido,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,1.9954,0,8,8,58,1,59,besar,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,0,3.8927,0,9,9,87,1,88,acantilado,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,10.7412,0,10,10,16,1,17,floroso,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,16.3718,0,11,11,88,1,89,prisa,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,2.7831,0,12,12,0,1,1,terzo,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,3.5067,0,13,13,42,1,43,canela,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,10.1663,0,14,14,27,1,28,merodear,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,2.6405,0,15,15,43,1,44,cuchara,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
1,1,2.987,0,16,16,33,1,34,aviso,1,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
0,1,2.2102,0,17,17,73,1,74,cintro,0,REAL,FAKE,5c6ef68b8012040001ff4f70,Mexican Spanish (I learned in an American Middle/High school),2022-03-17_12h30.07.362,lextale_sp,2021.2.3,Win32,59.42123715,,
