lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.002,5.187,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.187,9.72,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.72,13.154,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.155,15.486,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,15.49,22.685,1,0,6.661,,22.685,23.685,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,23.686,25.619,1,1,1.396,,25.619,26.618,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,26.618,28.501,1,0,1.352,,28.501,29.502,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,29.503,31.417,1,0,1.382,,31.417,32.417,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,32.417,34.217,1,0,1.282,,34.217,35.217,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5dcea4c3bc83380fe65dba2a,001,2024-06-30_06h41.50.105,empathy_intonation_perc,2024.1.4,Win32,59.95203837,35.217,36.45,1,1,0.716,,36.45,37.45,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
