lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.008,9.3736,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3782,17.96,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9609,31.0594,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0597,42.3972,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,42.4053,45.409,1,0,2.4602,,45.4096,46.4278,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,46.4307,48.5038,1,1,1.5433,,48.5038,49.4871,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,49.4883,51.7067,0,1,1.683,,51.7069,52.6829,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,52.6839,54.4501,1,0,1.2066,,54.4501,55.4561,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,55.4572,57.4012,0,1,1.4034,,57.4013,58.384,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,5e5832478c2b6f03f9acd234,001,2025-05-20_14h04.27.192,empathy_intonation_perc,2024.1.4,Linux x86_64,29.94011976,58.3861,60.0109,1,1,1.0575,,60.0114,60.9884,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
