lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0064,183.7215,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.723,288.5866,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.6002,326.9161,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.9429,346.2813,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,346.301,437.2792,1,0,90.4399,,437.3043,438.2834,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,438.2855,456.4419,1,1,17.6096,,456.4422,457.4474,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,457.4664,475.4804,1,0,17.4842,,475.4806,476.487,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,476.5011,489.2634,0,1,12.2263,,489.2635,490.2695,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,490.2951,495.1489,0,1,4.3303,,495.1492,496.1545,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,496.177,503.3985,1,1,6.6905,,503.3987,504.404,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,504.4268,516.3753,0,1,11.4174,,516.3754,517.3812,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,517.3965,526.5614,0,1,8.622,,526.5615,527.5673,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,527.5798,534.1067,1,1,5.98,,534.1067,535.1128,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,535.1358,545.3745,1,1,9.7002,,545.3747,546.3802,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,546.3966,556.2395,0,1,9.2962,,556.2396,557.2455,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,557.271,565.4966,0,1,7.696,,565.4967,566.5007,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,,,,,,566.5021,576.3617,,,,,,,,,,,,,,,
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,116,grigir,,,,,,576.4157,583.2025,0,1,6.2313,,0,0,0,115,1,pseudoword,0,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,147,alla,,,,,,583.2266,592.2556,1,0,8.4998,,0,1,1,146,1,pseudoword,0,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,56,pico,,,,,,592.2808,598.6184,1,0,5.8141,,0,2,2,55,1,non_cognate,1,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,29,clamor,,,,,,598.6325,605.2831,0,1,6.1069,,0,3,3,28,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,6,horror,,,,,,605.2964,611.9736,1,0,6.1279,,0,4,4,5,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,53,punta,,,,,,611.9988,617.5823,1,0,5.0524,,0,5,5,52,1,non_cognate,1,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,157,seled,,,,,,617.6079,624.2223,0,1,6.0875,,0,6,6,156,1,pseudoword,0,REAL,FALSA
,,,,,,,,,666d61258a386185e18da5f8,001,2024-06-30_12h17.23.995,empathy_intonation_perc,2024.1.4,Win32,39.84063745,,,,,,,,,,,,,,79,suelo,,,,,,624.2495,630.1072,1,0,5.326,,0,7,7,78,1,non_cognate,1,REAL,FALSA
