lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.003,7.3567,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.357,34.3373,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.3375,40.0376,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0378,41.447,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,41.4494,43.301,1,0,1.3377,,43.3012,44.3008,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,44.301,45.5156,1,1,0.7005,,45.5157,46.5155,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,46.5156,48.0082,1,0,0.9784,,48.0082,49.0081,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,49.0082,50.6535,0,1,1.1314,,50.6535,51.6533,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,51.6535,53.8127,0,1,1.643,,53.8127,54.8125,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,54.8192,56.333,0,0,1.0055,,56.333,57.3328,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,57.333,58.9089,0,1,1.0627,,58.9089,59.9088,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,59.9089,62.6096,1,0,2.1842,,62.6097,63.6094,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,63.6161,65.0536,1,1,0.9275,,65.0536,66.0535,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,66.0535,67.5808,1,1,1.0112,,67.5808,68.5808,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,68.5933,70.2122,0,1,1.109,,70.2122,71.2122,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,71.2123,74.0518,0,1,2.3259,,74.0518,75.0517,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,75.0519,78.94,,,,,,,,,,,,,,,
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,59,feo,,,,,,78.9525,82.5712,0,1,3.1099,,0,0,0,58,1,non_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,176,gripar,,,,,,82.5781,87.7365,0,1,4.6451,,0,1,1,175,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,169,pitis,,,,,,87.7432,89.3406,0,1,1.0873,,0,2,2,168,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,117,morrá,,,,,,89.3407,90.7221,1,0,0.868,,0,3,3,116,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,153,golla,,,,,,90.7222,92.576,0,1,1.3391,,0,4,4,152,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,83,hálito,,,,,,92.5762,93.9994,1,0,0.9082,,0,5,5,82,1,non_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,141,virios,,,,,,93.9995,95.8115,0,1,1.2975,,0,6,6,140,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,66,aleta,,,,,,95.8117,97.2555,0,1,0.9305,,0,7,7,65,1,non_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,148,gino,,,,,,97.2556,98.6581,0,1,0.8894,,0,8,8,147,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,143,hurcos,,,,,,98.6582,100.5258,0,1,1.3532,,0,9,9,142,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,185,aljizo,,,,,,100.526,101.9979,1,0,0.959,,0,10,10,184,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,25,vigor,,,,,,101.9981,103.6364,1,0,1.1226,,0,11,11,24,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,76,chocar,,,,,,103.6366,105.4,0,1,1.2466,,0,12,12,75,1,non_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,46,mortal,,,,,,105.4001,107.3857,1,0,1.4695,,0,13,13,45,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,106,diebro,,,,,,107.3858,109.3296,0,1,1.4277,,0,14,14,105,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,126,tobre,,,,,,109.3299,110.8225,0,1,0.9794,,0,15,15,125,1,pseudoword,0,REAL,FALSA
,,,,,,,,,667850884c361fc66ef32b52,001,2024-06-30_07h03.52.326,empathy_intonation_perc,2024.1.4,Win32,144.9275362,,,,,,,,,,,,,,142,parre,,,,,,110.8225,112.5581,1,0,1.2193,,0,16,16,141,1,pseudoword,0,REAL,FALSA
