key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,0,3.4825,0,0,0,64,1,65,bizcocho,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,1.5595,0,1,1,60,1,61,seda,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,1.7316,0,2,2,56,1,57,tacaño,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,1.1673,0,3,3,4,1,5,zapato,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
0,0,2.3862,0,4,4,54,1,55,nevar,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,1.7351,0,5,5,2,1,3,pulmones,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,1.6003,0,6,6,82,1,83,guante,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
0,0,3.2023,0,7,7,1,1,2,pellizcar,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
1,1,3.5151,0,8,8,6,1,7,pésimo,1,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
0,1,4.0807,0,9,9,83,1,84,escuto,0,REAL,FAKE,62029a4cef1cb18a1337c607,mexican,2022-03-11_17h49.32.131,lextale_sp,2021.2.3,MacIntel,60.0024001,,
