key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,1,22.269,0,0,0,9,1,10,antar,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.98,0,1,1,85,1,86,barato,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,5.914,0,2,2,78,1,79,tropaje,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.296,0,3,3,58,1,59,besar,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,8.441,0,4,4,1,1,2,pellizcar,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.004,0,5,5,42,1,43,canela,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,9.79,0,6,6,65,1,66,hacido,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,4.617,0,7,7,35,1,36,loro,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,7.665,0,8,8,41,1,42,cadallo,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.811,0,9,9,30,1,31,pandilla,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,10.324,0,10,10,71,1,72,pemición,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,4.61,0,11,11,50,1,51,candado,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,5.914,0,12,12,73,1,74,cintro,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,7.082,0,13,13,87,1,88,acantilado,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.559,0,14,14,67,1,68,alegre,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,7.473,0,15,15,18,1,19,brecedad,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,5.897,0,16,16,70,1,71,polvoriento,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,5.118,0,17,17,14,1,15,regar,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.066,0,18,18,43,1,44,cuchara,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.866,0,19,19,76,1,77,tiburón,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,6.247,0,20,20,15,1,16,abracer,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,7.575,0,21,21,31,1,32,fatacidad,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,7.345,0,22,22,57,1,58,plaudir,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,5.592,0,23,23,6,1,7,pésimo,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.441,0,24,24,33,1,34,aviso,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,6.041,0,25,25,86,1,87,grodo,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,11.419,0,26,26,26,1,27,acutación,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,5.026,0,27,27,79,1,80,hormiga,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,6.142,0,28,28,83,1,84,escuto,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,4.718,0,29,29,24,1,25,bisagra,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,5.568,0,30,30,28,1,29,decar,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,4.431,0,31,31,44,1,45,jilguero,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,1.499,0,32,32,51,1,52,camisa,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
1,1,4.551,0,33,33,27,1,28,merodear,1,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,8.426,0,34,34,17,1,18,arsa,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
0,1,6.249,0,35,35,0,1,1,terzo,0,REAL,FAKE,61115d821fe239854dfcdf13,Castilian Spanish,2022-03-21_20h21.10.426,lextale_sp,2021.2.3,MacIntel,58.82352941,,
