key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,0,1.479,0,0,0,84,1,85,laúd,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,1.818,0,1,1,59,1,60,matar,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,0,1.301,0,2,2,26,1,27,acutación,0,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.251,0,3,3,63,1,64,orgulloso,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.732,0,4,4,64,1,65,bizcocho,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,0,0.917,0,5,5,0,1,1,terzo,0,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,0.938,0,6,6,12,1,13,helar,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,1.134,0,7,7,79,1,80,hormiga,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,0,0.77,0,8,8,83,1,84,escuto,0,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.137,0,9,9,85,1,86,barato,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.284,0,10,10,44,1,45,jilguero,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.137,0,11,11,2,1,3,pulmones,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,0.983,0,12,12,82,1,83,guante,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.668,0,13,13,68,1,69,engatusar,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,0.952,0,14,14,1,1,2,pellizcar,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,1.786,0,15,15,87,1,88,acantilado,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,1.82,0,16,16,39,1,40,alfombra,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,0.887,0,17,17,47,1,48,ladrón,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,0,1.135,0,18,18,22,1,23,lampera,0,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,1,0.785,0,19,19,30,1,31,pandilla,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
1,0,0.751,0,20,20,20,1,21,capillo,0,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
0,0,0.998,0,21,21,40,1,41,rebuscar,1,REAL,FAKE,5f98ab718920801c578363ab,Mexican Spanish,2022-03-13_18h39.44.037,lextale_sp,2021.2.3,Win32,59.95203837,,
