lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0058,13.4183,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.4198,23.7654,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.7673,31.1611,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.1622,36.0126,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,36.0226,37.7456,0,1,1.1866,,37.7464,38.7457,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,38.7474,39.9454,1,1,0.6552,,39.9456,40.9439,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,40.9455,42.1436,0,1,0.6522,,42.1441,43.1437,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,43.1451,44.5451,0,1,0.8556,,44.5452,45.5432,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,45.545,46.7174,0,1,0.6357,,46.7175,47.7108,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,47.7122,49.2934,0,0,1.0372,,49.2936,50.2927,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,50.2943,51.5166,0,1,0.6845,,51.5167,52.5098,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,52.5112,53.9261,0,1,0.8716,,53.9264,54.9254,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,54.927,56.0266,1,1,0.5595,,56.0268,57.0254,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61545686d49a33dab8587297,001,2025-04-30_17h45.57.396,empathy_intonation_perc,2024.1.4,Win32,60.24096386,57.0271,58.0611,1,1,0.4945,,58.0612,59.0584,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
