key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
1,1,1.334,0,0,0,58,1,59,besar,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
1,1,1.013,0,1,1,40,1,41,rebuscar,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.588,0,2,2,80,1,81,pozo,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,0.621,0,3,3,0,1,1,terzo,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.626,0,4,4,79,1,80,hormiga,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.62,0,5,5,48,1,49,ganar,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.747,0,6,6,64,1,65,bizcocho,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,1.16,0,7,7,42,1,43,canela,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.708,0,8,8,89,1,90,clavel,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,0,0.681,0,9,9,70,1,71,polvoriento,1,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,0.713,0,10,10,7,1,8,cadeña,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,0.6,0,11,11,86,1,87,grodo,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,1.274,0,12,12,73,1,74,cintro,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,0.925,0,13,13,81,1,82,empirador,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
0,1,0.748,0,14,14,78,1,79,tropaje,0,REAL,FAKE,5a0acda16e1ea9000124e675,Castellano,2025-04-30_09h22.51.784,lextale_sp,2021.2.3,MacIntel,71.42857143,,
