key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
1,0,1.163,0,0,0,73,1,74,cintro,0,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
1,0,1.072,0,1,1,16,1,17,floroso,0,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.78,0,2,2,45,1,46,martillo,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.968,0,3,3,70,1,71,polvoriento,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.731,0,4,4,11,1,12,asesinato,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.644,0,5,5,56,1,57,tacaño,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.626,0,6,6,8,1,9,hacha,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.658,0,7,7,23,1,24,látigo,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
1,1,1.028,0,8,8,63,1,64,orgulloso,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
0,0,0.605,0,9,9,13,1,14,yunque,1,REAL,FAKE,627bfd52e3e0bfd01cd0cad5,Standard spanish,2025-05-08_11h14.05.004,lextale_sp,2021.2.3,MacIntel,62.5,,
