key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
1,1,1.6668,0,0,0,51,1,52,camisa,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,1,0.8795,0,1,1,22,1,23,lampera,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,0,0.8445,0,2,2,77,1,78,frondoso,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,0,0.7512,0,3,3,28,1,29,decar,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,0,0.6998,0,4,4,3,1,4,batillón,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.6618,0,5,5,1,1,2,pellizcar,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,0,0.2276,0,6,6,33,1,34,aviso,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.1253,0,7,7,79,1,80,hormiga,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,0,0.069,0,8,8,37,1,38,estornudar,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.0888,0,9,9,21,1,22,lacayo,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,1,0.1139,0,10,10,20,1,21,capillo,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.052,0,11,11,38,1,39,torpe,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.23,0,12,12,13,1,14,yunque,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,0,0.0439,0,13,13,41,1,42,cadallo,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,0,0.3329,0,14,14,4,1,5,zapato,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,0,0.4171,0,15,15,14,1,15,regar,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,0,0.0205,0,16,16,71,1,72,pemición,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,1,0.0676,0,17,17,15,1,16,abracer,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.0502,0,18,18,36,1,37,granuja,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
0,1,0.3077,0,19,19,83,1,84,escuto,0,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
1,1,0.1667,0,20,20,2,1,3,pulmones,1,REAL,FAKE,5c1ec17d30f7d70001c1369c,Castilan,2025-05-05_20h28.57.373,lextale_sp,2021.2.3,Win32,61.72839506,,
