key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt
0,0,1.2368,0,0,0,44,1,45,jilguero,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.8288,0,1,1,50,1,51,candado,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.7002,0,2,2,12,1,13,helar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,0,0.745,0,3,3,81,1,82,empirador,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.806,0,4,4,2,1,3,pulmones,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.7029,0,5,5,89,1,90,clavel,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.4736,0,6,6,63,1,64,orgulloso,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.5932,0,7,7,5,1,6,tergiversar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,1,0.6032,0,8,8,52,1,53,vegada,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.6833,0,9,9,35,1,36,loro,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.5567,0,10,10,40,1,41,rebuscar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,0,0.6843,0,11,11,65,1,66,hacido,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.5297,0,12,12,70,1,71,polvoriento,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.6436,0,13,13,14,1,15,regar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.678,0,14,14,60,1,61,seda,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.5278,0,15,15,48,1,49,ganar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.864,0,16,16,42,1,43,canela,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,0,0.7211,0,17,17,46,1,47,cartinar,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.6793,0,18,18,38,1,39,torpe,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.4284,0,19,19,19,1,20,ávido,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.9392,0,20,20,43,1,44,cuchara,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.7837,0,21,21,47,1,48,ladrón,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.6437,0,22,22,76,1,77,tiburón,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,1,0.7366,0,23,23,28,1,29,decar,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,0,0.5036,0,24,24,20,1,21,capillo,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.6368,0,25,25,68,1,69,engatusar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,1,0.7931,0,26,26,0,1,1,terzo,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,0,0.7296,0,27,27,41,1,42,cadallo,0,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.7033,0,28,28,72,1,73,hervidor,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,0.4971,0,29,29,8,1,9,hacha,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
0,0,1.5959,0,30,30,10,1,11,cenefa,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
1,1,0.9298,0,31,31,59,1,60,matar,1,REAL,FAKE,63ba24688ddfd5e20503907d,,2025-05-02_12h55.50.633,lextale_sp,2021.2.3,MacIntel,60.24096386,,
